index,nct_id,investigators
1031,NCT02867592,Valley Children's Hospital
1031,NCT02867592,UCSF Benioff Children's Hospital Oakland
1031,NCT02867592,Kaiser Permanente-Oakland
1031,NCT02867592,Children's Hospital of Orange County
1031,NCT02867592,Lucile Packard Children's Hospital Stanford University
1031,NCT02867592,University of California Davis Comprehensive Cancer Center
1031,NCT02867592,Kaiser Permanente-San Diego Mission
1031,NCT02867592,Rady Children's Hospital - San Diego
1031,NCT02867592,UCSF Medical Center-Mission Bay
1031,NCT02867592,Children's Hospital Colorado
1031,NCT02867592,Rocky Mountain Hospital for Children-Presbyterian Saint Luke's Medical Center
1031,NCT02867592,Connecticut Children's Medical Center
1031,NCT02867592,Yale University
1031,NCT02867592,Alfred I duPont Hospital for Children
1031,NCT02867592,Kaiser Permanente-Capitol Hill Medical Center
1031,NCT02867592,MedStar Georgetown University Hospital
1031,NCT02867592,Children's National Medical Center
1031,NCT02867592,Golisano Children's Hospital of Southwest Florida
1031,NCT02867592,University of Florida Health Science Center - Gainesville
1031,NCT02867592,Nemours Children's Clinic-Jacksonville
1031,NCT02867592,University of Miami Miller School of Medicine-Sylvester Cancer Center
1031,NCT02867592,Nicklaus Children's Hospital
1031,NCT02867592,AdventHealth Orlando
1031,NCT02867592,Arnold Palmer Hospital for Children
1031,NCT02867592,Nemours Children's Hospital
1031,NCT02867592,Nemours Children's Clinic - Pensacola
1031,NCT02867592,Johns Hopkins All Children's Hospital
1031,NCT02867592,Children's Healthcare of Atlanta - Egleston
1031,NCT02867592,Straub Clinic and Hospital
1031,NCT02867592,Kaiser Permanente Moanalua Medical Center
1031,NCT02867592,Kapiolani Medical Center for Women and Children
1031,NCT02867592,Saint Luke's Cancer Institute - Boise
1031,NCT02867592,Lurie Children's Hospital-Chicago
1031,NCT02867592,University of Illinois
1031,NCT02867592,University of Chicago Comprehensive Cancer Center
1031,NCT02867592,Carle on Vermilion
1031,NCT02867592,Carle Physician Group-Effingham
1031,NCT02867592,Carle Physician Group-Mattoon/Charleston
1031,NCT02867592,Saint Jude Midwest Affiliate
1031,NCT02867592,Carle Cancer Center
1031,NCT02867592,The Carle Foundation Hospital
1031,NCT02867592,Riley Hospital for Children
1031,NCT02867592,Saint Vincent Hospital and Health Care Center
1031,NCT02867592,Blank Children's Hospital
1031,NCT02867592,Iowa Methodist Medical Center
1031,NCT02867592,Iowa Lutheran Hospital
1031,NCT02867592,University of Iowa/Holden Comprehensive Cancer Center
1031,NCT02867592,University of Kentucky/Markey Cancer Center
1031,NCT02867592,Norton Children's Hospital
1031,NCT02867592,Children's Hospital New Orleans
1031,NCT02867592,Eastern Maine Medical Center
1031,NCT02867592,Lafayette Family Cancer Center-EMMC
1031,NCT02867592,Sinai Hospital of Baltimore
1031,NCT02867592,Johns Hopkins University/Sidney Kimmel Cancer Center
1031,NCT02867592,National Institutes of Health Clinical Center
1031,NCT02867592,Massachusetts General Hospital Cancer Center
1031,NCT02867592,Dana-Farber Cancer Institute
1031,NCT02867592,C S Mott Children's Hospital
1031,NCT02867592,Wayne State University/Karmanos Cancer Institute
1031,NCT02867592,Ascension Saint John Hospital
1031,NCT02867592,Huron Medical Center PC
1031,NCT02867592,Beaumont Children's Hospital-Royal Oak
1031,NCT02867592,Children's Hospitals and Clinics of Minnesota - Minneapolis
1031,NCT02867592,University of Minnesota/Masonic Cancer Center
1031,NCT02867592,Mayo Clinic in Rochester
1031,NCT02867592,University of Mississippi Medical Center
1031,NCT02867592,Siteman Cancer Center at West County Hospital
1031,NCT02867592,Children's Mercy Hospitals and Clinics
1031,NCT02867592,Cardinal Glennon Children's Medical Center
1031,NCT02867592,Barnes-Jewish Hospital
1031,NCT02867592,Washington University School of Medicine
1031,NCT02867592,Siteman Cancer Center-South County
1031,NCT02867592,Mercy Hospital Saint Louis
1031,NCT02867592,Siteman Cancer Center at Saint Peters Hospital
1031,NCT02867592,Children's Hospital and Medical Center of Omaha
1031,NCT02867592,University of Nebraska Medical Center
1031,NCT02867592,Comprehensive Cancer Centers of Nevada-Horizon Ridge
1031,NCT02867592,Sunrise Hospital and Medical Center
1031,NCT02867592,Alliance for Childhood Diseases/Cure 4 the Kids Foundation
1031,NCT02867592,Summerlin Hospital Medical Center
1031,NCT02867592,Hope Cancer Care of Nevada-Pahrump
1031,NCT02867592,Radiation Oncology Associates
1031,NCT02867592,Dartmouth Hitchcock Medical Center
1031,NCT02867592,Hackensack University Medical Center
1031,NCT02867592,Morristown Medical Center
1031,NCT02867592,Rutgers Cancer Institute of New Jersey-Robert Wood Johnson University Hospital
1031,NCT02867592,Roswell Park Cancer Institute
1031,NCT02867592,NYU Winthrop Hospital
1031,NCT02867592,The Steven and Alexandra Cohen Children's Medical Center of New York
1031,NCT02867592,Laura and Isaac Perlmutter Cancer Center at NYU Langone
1031,NCT02867592,NYP/Columbia University Medical Center/Herbert Irving Comprehensive Cancer Center
1031,NCT02867592,State University of New York Upstate Medical University
1031,NCT02867592,UNC Lineberger Comprehensive Cancer Center
1031,NCT02867592,Carolinas Medical Center/Levine Cancer Institute
1031,NCT02867592,Southeastern Medical Oncology Center-Clinton
1031,NCT02867592,Duke University Medical Center
1031,NCT02867592,Southeastern Medical Oncology Center-Goldsboro
1031,NCT02867592,Wayne Memorial Hospital
1031,NCT02867592,East Carolina University
1031,NCT02867592,Southeastern Medical Oncology Center-Jacksonville
1031,NCT02867592,Cincinnati Children's Hospital Medical Center
1031,NCT02867592,Rainbow Babies and Childrens Hospital
1031,NCT02867592,MetroHealth Medical Center
1031,NCT02867592,Cleveland Clinic Foundation
1031,NCT02867592,Nationwide Children's Hospital
1031,NCT02867592,Dayton Children's Hospital
1031,NCT02867592,ProMedica Flower Hospital
1031,NCT02867592,ProMedica Toledo Hospital/Russell J Ebeid Children's Hospital
1031,NCT02867592,University of Oklahoma Health Sciences Center
1031,NCT02867592,Oregon Health and Science University
1031,NCT02867592,Children's Hospital of Philadelphia
1031,NCT02867592,Children's Hospital of Pittsburgh of UPMC
1031,NCT02867592,Medical University of South Carolina
1031,NCT02867592,Saint Francis Hospital
1031,NCT02867592,BI-LO Charities Children's Cancer Center
1031,NCT02867592,Saint Francis Cancer Center
1031,NCT02867592,East Tennessee Childrens Hospital
1031,NCT02867592,Saint Jude Children's Research Hospital
1031,NCT02867592,The Children's Hospital at TriStar Centennial
1031,NCT02867592,Medical City Dallas Hospital
1031,NCT02867592,UT Southwestern/Simmons Cancer Center-Dallas
1031,NCT02867592,El Paso Children's Hospital
1031,NCT02867592,Texas Tech University Health Sciences Center-El Paso
1031,NCT02867592,Baylor College of Medicine/Dan L Duncan Comprehensive Cancer Center
1031,NCT02867592,Children's Hospital of San Antonio
1031,NCT02867592,University of Vermont and State Agricultural College
1031,NCT02867592,University of Virginia Cancer Center
1031,NCT02867592,Children's Hospital of The King's Daughters
1031,NCT02867592,Seattle Children's Hospital
1031,NCT02867592,Providence Sacred Heart Medical Center and Children's Hospital
1031,NCT02867592,Gundersen Lutheran Medical Center
1031,NCT02867592,University of Wisconsin Hospital and Clinics
1031,NCT02867592,Children's Hospital of Wisconsin
1032,NCT02869620,Institut Paoli-Calmettes
1033,NCT02886949,"Division of Endocrinology and Metabolism, Department of Internal Medicine, Taichung Veterans General Hospital"
1034,NCT02938702,Seoul National University Hospital
1035,NCT02947035,University of Pittsburgh
1035,NCT02947035,Medical College of Wisconsin
1042,NCT03029429,Ashley Shoemaker
1043,NCT03037385,Mayo Clinic
1043,NCT03037385,UC Irvine Medical Center
1043,NCT03037385,University of Colorado Cancer Center
1043,NCT03037385,Georgetown University Medical Center
1043,NCT03037385,"University of Miami Hospitals and Clinics, Sylvester Comprehensive Cancer Center"
1043,NCT03037385,"Maryland Oncology Hematology, PA - Columbia"
1043,NCT03037385,Massachusetts General Hospital
1043,NCT03037385,University of Michigan
1043,NCT03037385,"Washington University School of Medicine, Siteman Cancer Center"
1043,NCT03037385,Albany Medical Center
1043,NCT03037385,Jack D. Weiler Hospital
1043,NCT03037385,Cornell University
1043,NCT03037385,Oregon Health and Science University
1043,NCT03037385,University of Pennsylvania Hospital
1043,NCT03037385,UPMC CancerCenter
1043,NCT03037385,Texas Oncology - Austin
1043,NCT03037385,Texas Oncology - Baylor Charles A. Sammons Cancer Center
1043,NCT03037385,University of Texas MD Anderson Cancer Center
1043,NCT03037385,"University of Washington, Seattle Cancer Care Alliance"
1043,NCT03037385,Antwerp University Hospital
1043,NCT03037385,Beijing Cancer Hospital
1043,NCT03037385,"West China Hospital, Sichuan University"
1043,NCT03037385,Sichuan Cancer Hospital & Institute
1043,NCT03037385,Chongqing Cancer Hospital
1043,NCT03037385,Fujian Provincial Cancer Hospital
1043,NCT03037385,First Affiliated Hospital of Gannan Medical University
1043,NCT03037385,Sun Yat-sen University Cancer Center
1043,NCT03037385,Guangdong Provincial People's Hospital
1043,NCT03037385,Nanfang Hospital of Southern Medical University
1043,NCT03037385,Zhejiang Provincial People's Hospital
1043,NCT03037385,Zhejiang Cancer Hospital
1043,NCT03037385,Anhui Provincial Cancer Hospital
1043,NCT03037385,Jinan Central Hospital
1043,NCT03037385,Gansu Provincial Cancer Hospital
1043,NCT03037385,Fudan University Shanghai Cancer Center
1043,NCT03037385,Liaoning Cancer Hospital & Institute
1043,NCT03037385,Tianjin Medical University Cancer Institute and Hospital
1043,NCT03037385,"Union Hospital, Tongji Medical College, Huazhong University of Science and Technology"
1043,NCT03037385,Henan Cancer Hospital
1043,NCT03037385,Institut Bergonié
1043,NCT03037385,CHRU de Lille - Hôpital Claude Hurier Servide d'Endocrinologie et Diabétologie
1043,NCT03037385,Centre Leon Berard
1043,NCT03037385,Centre Antoine Lacassagne
1043,NCT03037385,Hospital Tenon
1043,NCT03037385,Institut Curie
1043,NCT03037385,CHU de Rennes - Hôpital Pontchaillou
1043,NCT03037385,Insitut Claudius Regaud
1043,NCT03037385,Gustave Roussy
1043,NCT03037385,HELIOS Klinikum Emil von Behring
1043,NCT03037385,Universitätsklinikum Essen
1043,NCT03037385,Thoraxklinik Heidelberg
1043,NCT03037385,Klinikum der Universitat Munchen
1043,NCT03037385,Pius-Hospital Oldenberg
1043,NCT03037385,The Chinese University of Hong Kong
1043,NCT03037385,Istituto Europeo di Oncologia Sviluppo Nuovi Farmaci per Terapie Innovative
1043,NCT03037385,Grande Ospedale Metropolitano Niguarda
1043,NCT03037385,Ospedale Santa Maria delle Croci
1043,NCT03037385,Istituto Nazionale Tumori Regina Elena
1043,NCT03037385,Seoul National University Hospital
1043,NCT03037385,Severance Hospital
1043,NCT03037385,Asan Medical Center
1043,NCT03037385,Samsung Medical Center
1043,NCT03037385,Nederlands Kanker Instituut - Antoni van Leeuwenhoek Ziekenhuis
1043,NCT03037385,University Medical Center Groningen
1043,NCT03037385,National Cancer Centre Singapore
1043,NCT03037385,Hospital Universitari Vall d'Hebron
1043,NCT03037385,Hospital Clinic Barcelona
1043,NCT03037385,Hospital Duran I Reynals
1043,NCT03037385,Hospital Universitario Ramon y Cajal
1043,NCT03037385,Hospital Universitario 12 de Octubre Servicio de Oncologia Medica
1043,NCT03037385,National Taiwan University Hospital
1043,NCT03037385,Taipei Veterans General Hospital
1043,NCT03037385,NHS Grampian - Aberdeen Royal Infirmary
1043,NCT03037385,Sarah Cannon Research Institute
1043,NCT03037385,Guy's Hospital St. Thomas NHS Foundation Trust
1043,NCT03037385,"NIHR UCLH Clinical Research Facility, University College of London NHS Foundation Trust"
1043,NCT03037385,The Christie NHS Foundation Trust
1046,NCT03048877,Nanjing PLA 81 Hospital
1046,NCT03048877,Peking Union Medical College Hospital
1047,NCT03053115,AziendaUSLModena
1048,NCT03053999,University of Texas MD Anderson Cancer Center
1049,NCT03064542,"Tan Tock Seng Hospital, Endocrinology Clinic"
1050,NCT03085056,Memoral Sloan Kettering Basking Ridge (Limited Protocol Activities)
1050,NCT03085056,Memoral Sloan Kettering Monmouth (Limited Protocol Activities)
1050,NCT03085056,Memorial Sloan Kettering Bergen (Limited Protocol Activities)
1050,NCT03085056,Memorial Sloan Kettering Cancer Center @ Commack (Limited Protocol Activities)
1050,NCT03085056,Memoral Sloan Kettering Westchester (Limited Protocol Activities)
1050,NCT03085056,Memorial Sloan Kettering Cancer Center
1050,NCT03085056,Memorial Sloan Kettering Nassau (Limited Protocol Activities)
1051,NCT03099356,University of Michigan Cancer Center
1054,NCT03157128,Mayo Clinic of Scottsdale
1054,NCT03157128,City of Hope National Medical Center
1054,NCT03157128,University of California - San Diego
1054,NCT03157128,UCLA Medical Center
1054,NCT03157128,Hoag Memorial Hospital Presbyterian
1054,NCT03157128,Irvine Medical Center
1054,NCT03157128,UCSF Medical Center at Mission Bay
1054,NCT03157128,Kaiser Permanente
1054,NCT03157128,Kaiser Permanente Medical Center
1054,NCT03157128,Sarah Cannon Research Institute at HealthOne
1054,NCT03157128,Yale Cancer Center
1054,NCT03157128,Johns Hopkins University
1054,NCT03157128,Mayo Clinic in Florida
1054,NCT03157128,Memorial Hospital Pembroke
1054,NCT03157128,Emory University
1054,NCT03157128,University of Chicago Medicine-Comprehensive Cancer Center
1054,NCT03157128,Ochsner Clinic Foundation
1054,NCT03157128,University of Maryland Medical Center
1054,NCT03157128,Massachusetts General Hospital
1054,NCT03157128,Dana-Farber Cancer Institute
1054,NCT03157128,University of Michigan
1054,NCT03157128,START Midwest
1054,NCT03157128,Mayo Clinic
1054,NCT03157128,Washington University Medical School
1054,NCT03157128,Comprehensive Cancer Centers of Nevada
1054,NCT03157128,Roswell Park Cancer Institute
1054,NCT03157128,NYU Langone
1054,NCT03157128,Memorial Sloan Kettering Cancer Center
1054,NCT03157128,University of North Carolina
1054,NCT03157128,Cleveland Clinic Foundation
1054,NCT03157128,Ohio State University Hospital
1054,NCT03157128,Oregon Health and Science University
1054,NCT03157128,University of Pennsylvania Hospital
1054,NCT03157128,Thomas Jefferson University
1054,NCT03157128,Sarah Cannon Research Institute SCRI
1054,NCT03157128,Vanderbilt University Medical Center
1054,NCT03157128,University of Texas Southwestern Medical Center at Dallas
1054,NCT03157128,University of Texas MD Anderson Cancer Center
1054,NCT03157128,Huntsman Cancer Institute
1054,NCT03157128,"Virginia Cancer Specialists, PC"
1054,NCT03157128,University of Wisconsin-Madison Hospital and Health Clinic
1054,NCT03157128,Royal North Shore Hospital
1054,NCT03157128,Peter MacCallum Cancer Centre
1054,NCT03157128,BC Cancer Vancouver
1054,NCT03157128,Rigshospitalet
1054,NCT03157128,Hôpital Européen Georges Pompidou
1054,NCT03157128,Institut Bergonié - Centre Régional de Lutte Contre Le Cancer de Bordeaux et Sud Ouest
1054,NCT03157128,Centre Leon Berard
1054,NCT03157128,APHM Hôpital de la Timone
1054,NCT03157128,Institut du Cancer de Montpellier - Val d'aurelle
1054,NCT03157128,Gustave Roussy
1054,NCT03157128,Universitätsklinikum Würzburg A. ö. R.
1054,NCT03157128,Universitätsklinikum Köln
1054,NCT03157128,Prince of Wales Hospital
1054,NCT03157128,Sheba Medical Center
1054,NCT03157128,Shaare Zedek Medical Center
1054,NCT03157128,Soroka Medical Center - Pediatric Outpatient Clinic
1054,NCT03157128,Hadassah Medical Center
1054,NCT03157128,Istituto Nazionale dei Tumori
1054,NCT03157128,Nagoya University Hospital
1054,NCT03157128,National Cancer Center Hospital East
1054,NCT03157128,Hokkaido University Hospital
1054,NCT03157128,Hyogo Cancer Center
1054,NCT03157128,Kanazawa University Hospital
1054,NCT03157128,Kindai University Hospital
1054,NCT03157128,Shizuoka Cancer Center
1054,NCT03157128,National Cancer Center Hospital
1054,NCT03157128,Japanese Foundation for Cancer Research
1054,NCT03157128,Tottori University Hospital
1054,NCT03157128,National Hospital Organization Kyushu Cancer Center
1054,NCT03157128,Okayama University Hospital
1054,NCT03157128,Osaka City General Hospital
1054,NCT03157128,National Cancer Center
1054,NCT03157128,Seoul National University Bundang Hospital
1054,NCT03157128,Asan Medical Center
1054,NCT03157128,Samsung Medical Center
1054,NCT03157128,"Severance Hospital, Yonsei University Health System"
1054,NCT03157128,National Cancer Centre Singapore
1054,NCT03157128,Hospital Universitari Vall d'Hebron
1054,NCT03157128,Hospital Universitario Fundación Jiménez Díaz
1054,NCT03157128,Hospital Madrid Norte Sanchinarro
1054,NCT03157128,Kantonsspital Luzern
1054,NCT03157128,Taichung Veterans General Hospital
1054,NCT03157128,National Taiwan University Hospital
1054,NCT03157128,Royal Marsden Hospital
1055,NCT03160274,University of Texas Health Science Center
1056,NCT03170960,Exelixis Clinical Site #53
1056,NCT03170960,Exelixis Clinical Site #18
1056,NCT03170960,Exelixis Clinical Site #1
1056,NCT03170960,Exelixis Clinical Site #20
1056,NCT03170960,Exelixis Clinical Site #46
1056,NCT03170960,Exelixis Clinical Site #51
1056,NCT03170960,Exelixis Clinical Site #62
1056,NCT03170960,Exelixis Clinical Site #21
1056,NCT03170960,Exelixis Clinical Site #34
1056,NCT03170960,Exelixis Clinical Site #50
1056,NCT03170960,Exelixis Clinical Site #42
1056,NCT03170960,Exelixis Clinical Site #48
1056,NCT03170960,Exelixis Clinical Site #16
1056,NCT03170960,Exelixis Clinical Site #76
1056,NCT03170960,Exelixis Clinical Site #60
1056,NCT03170960,Exelixis Clinical Site #79
1056,NCT03170960,Exelixis Clinical Site #32
1056,NCT03170960,Exelixis Clinical Site #23
1056,NCT03170960,Exelixis Clinical Site #57
1056,NCT03170960,Exelixis Clinical Site #24
1056,NCT03170960,Exelixis Clinical Site #10
1056,NCT03170960,Exelixis Clinical Site #3
1056,NCT03170960,Exelixis Clinical Site #17
1056,NCT03170960,Exelixis Clinical Site #65
1056,NCT03170960,Exelixis Clinical Site #43
1056,NCT03170960,Exelixis Clinical Site #35
1056,NCT03170960,Exelixis Clinical Site #59
1056,NCT03170960,Exelixis Clinical Site #61
1056,NCT03170960,Exelixis Clinical Site #38
1056,NCT03170960,Exelixis Clinical Site #27
1056,NCT03170960,Exelixis Clinical Site #31
1056,NCT03170960,Exelixis Clinical Site #37
1056,NCT03170960,Exelixis Clinical Site #40
1056,NCT03170960,Exelixis Clinical Site #11
1056,NCT03170960,Exelixis Clinical Site #67
1056,NCT03170960,Exelixis Clinical Site #49
1056,NCT03170960,Exelixis Clinical Site #64
1056,NCT03170960,Exelixis Clinical Site #71
1056,NCT03170960,Exelixis Clinical Site #6
1056,NCT03170960,Exelixis Clinical Site #102
1056,NCT03170960,Exelixis Clinical Site #45
1056,NCT03170960,Exelixis Clinical Site #41
1056,NCT03170960,Exelixis Clinical Site #15
1056,NCT03170960,Exelixis Clinical Site #55
1056,NCT03170960,Exelixis Clinical Site #66
1056,NCT03170960,Exelixis Clinical Site #95
1056,NCT03170960,Exelixis Clinical Site #13
1056,NCT03170960,Exelixis Clinical Site #26
1056,NCT03170960,Exelixis Clinical Site #114
1056,NCT03170960,Exelixis Clinical Site #29
1056,NCT03170960,Exelixis Clinical Site #39
1056,NCT03170960,Exelixis Clinical Site #44
1056,NCT03170960,Exelixis Clinical Site #33
1056,NCT03170960,Exelixis Clinical Site #63
1056,NCT03170960,Exelixis Clinical Site #2
1056,NCT03170960,Exelixis Clinical Site #30
1056,NCT03170960,Exelixis Clinical Site #14
1056,NCT03170960,Exelixis Clinical Site #98
1056,NCT03170960,Exelixis Clinical Site #101
1056,NCT03170960,Exelixis Clinical Site #115
1056,NCT03170960,Exelixis Clinical Site #112
1056,NCT03170960,Exelixis Clinical Site #123
1056,NCT03170960,Exelixis Clinical Site #99
1056,NCT03170960,Exelixis Clinical Site #52
1056,NCT03170960,Exelixis Clinical Site #54
1056,NCT03170960,Exelixis Clinical Site #88
1056,NCT03170960,Exelixis Clinical Site #8
1056,NCT03170960,Exelixis Clinical Site #92
1056,NCT03170960,Exelixis Clinical Site #93
1056,NCT03170960,Exelixis Clinical Site #87
1056,NCT03170960,Exelixis Clinical Site #69
1056,NCT03170960,Exelixis Clinical Site #97
1056,NCT03170960,Exelixis Clinical Site #89
1056,NCT03170960,Exelixis Clinical Site #109
1056,NCT03170960,Exelixis Clinical Site #104
1056,NCT03170960,Exelixis Clinical Site #80
1056,NCT03170960,Exelixis Clinical Site #78
1056,NCT03170960,Exelixis Clinical Site #7
1056,NCT03170960,Exelixis Clinical Site #68
1056,NCT03170960,Exelixis Clinical Site #72
1056,NCT03170960,Exelixis Clinical Site #82
1056,NCT03170960,Exelixis Clinical Site #119
1056,NCT03170960,Exelixis Clinical Site #107
1056,NCT03170960,Exelixis Clinical Site #105
1056,NCT03170960,Exelixis Clinical Site #56
1056,NCT03170960,Exelixis Clinical Site #36
1056,NCT03170960,Exelixis Clinical Site #84
1056,NCT03170960,Exelixis Clinical Site #47
1056,NCT03170960,Exelixis Clinical Site #108
1056,NCT03170960,Exelixis Clinical Site #103
1056,NCT03170960,Exelixis Clinical Site #25
1056,NCT03170960,Exelixis Clinical Site #4
1056,NCT03170960,Exelixis Clinical Site #85
1056,NCT03170960,Exelixis Clinical Site #121
1056,NCT03170960,Exelixis Clinical Site #110
1056,NCT03170960,Exelixis Clinical Site #12
1056,NCT03170960,Exelixis Clinical Site #74
1056,NCT03170960,Exelixis Clinical Site #91
1056,NCT03170960,Exelixis Clinical Site #94
1056,NCT03170960,Exelixis Clinical Site #70
1056,NCT03170960,Exelixis Clinical Site #113
1056,NCT03170960,Exelixis Clinical Site #116
1056,NCT03170960,Exelixis Clinical Site #96
1056,NCT03170960,Exelixis Clinical Site #90
1056,NCT03170960,Exelixis Clinical Site #117
1056,NCT03170960,Exelixis Clinical Site #75
1056,NCT03170960,Exelixis Clinical Site #58
1056,NCT03170960,Exelixis Clinical Site #83
1056,NCT03170960,Exelixis Clinical Site #86
1056,NCT03170960,Exelixis Clinical Site #28
1056,NCT03170960,Exelixis Clinical Site #9
1056,NCT03170960,Exelixis Clinical Site #73
1056,NCT03170960,Exelixis Clinical Site #118
1056,NCT03170960,Exelixis Clinical Site #77
1056,NCT03170960,Exelixis Clinical Site #106
1056,NCT03170960,Exelixis Clinical Site #111
1056,NCT03170960,Exelixis Clinical Site #22
1056,NCT03170960,Exelixis Clinical Site #5
1056,NCT03170960,Exelixis Clinical Site #81
1056,NCT03170960,Exelixis Clinical Site #100
1056,NCT03170960,Exelixis Clinical Site #122
1056,NCT03170960,Exelixis Clinical Site #120
1056,NCT03170960,Exelixis Clinical Site #124
1056,NCT03170960,Exelixis Clinical Site #19
1057,NCT03181100,M D Anderson Cancer Center
1060,NCT03196518,Memorial Sloan Kettering Cancer Center
1061,NCT03215095,Memoral Sloan Kettering Basking Ridge
1061,NCT03215095,Memoral Sloan Kettering Monmouth
1061,NCT03215095,Memorial Sloan Kettering Bergen
1061,NCT03215095,Memorial Sloan Kettering Commack
1061,NCT03215095,Memorial Sloan Kettering Westchester
1061,NCT03215095,Memorial Sloan Kettering Cancer Center
1061,NCT03215095,Memorial Sloan Kettering Nassau
1062,NCT03246958,Dana Farber Cancer Institute
1065,NCT03324880,University of Chicago
1065,NCT03324880,Michigan Bone and Mineral Clinic
1065,NCT03324880,Mayo Clinic - PPDS
1065,NCT03324880,Physicians East PA
1065,NCT03324880,Ohio State University Wexner Medical Center
1065,NCT03324880,Children's Hospital of Philadelphia
1065,NCT03324880,UZ Gent
1065,NCT03324880,UZ Leuven
1065,NCT03324880,Nova Scotia Health Authority (Capital District Health Authority)
1065,NCT03324880,Bone Research and Education Centre
1065,NCT03324880,CHU de Quebec-Universite Laval
1065,NCT03324880,Eastern Health - Health Sciences Center- General Hospital
1065,NCT03324880,Aarhus Universitetshospital
1065,NCT03324880,Odense Universitetshospital
1065,NCT03324880,CHU Angers
1065,NCT03324880,Hopital Jean Minjoz
1065,NCT03324880,CHU Bicêtre
1065,NCT03324880,CHRU Lille
1065,NCT03324880,Universitätsklinikum Carl Gustav Carus an der TU Dresden
1065,NCT03324880,Fondazione IRCCS Cà Granda Ospedale Maggiore Policlinico
1065,NCT03324880,"Universita di Firenze, Dipartimento di Chirurgia e Medicina Traslazionale (DCMT)"
1065,NCT03324880,Università Campus Bio Medico Di Roma
1065,NCT03324880,VU Medisch Centrum
1065,NCT03324880,Leids Universitair Medisch Centrum
1065,NCT03324880,Erasmus MC
1065,NCT03324880,Haukeland Universitetssykehus
1065,NCT03324880,Oslo Universitetssykehus HF Rikshospitalet
1065,NCT03324880,Oslo Universitetssykehus Aker
1065,NCT03324880,Centro Hospitalar E Universitário de Coimbra EPE
1065,NCT03324880,Unidade Local de Saúde de Matosinhos SA
1065,NCT03324880,"Centro Hospitalar de São João, E.P.E."
1065,NCT03324880,C.H. Regional Reina Sofia - PPDS
1065,NCT03324880,Hospital Universitario Quironsalud Madrid
1065,NCT03324880,Hospital Universitario Fundacion Jimenez Diaz
1065,NCT03324880,Hospital Universitario 12 de Octubre
1065,NCT03324880,Karolinska Universitetssjukhuset Solna
1065,NCT03324880,Sahlgrenska Universitetssjukhuset
1065,NCT03324880,Skanes Universitetssjukhus Lund
1065,NCT03324880,Ninewells Hospital - PPDS
1065,NCT03324880,Norfolk and Norwich University Hospital
1065,NCT03324880,Queen Elizabeth Hospital
1065,NCT03324880,Leicester Royal Infirmary
1065,NCT03324880,Manchester Royal Infirmary - PPDS
1066,NCT03324893,UHN
1067,NCT03360890,University of Chicago Comprehensive Cancer Center
1068,NCT03377829,"Ultrasound Department, Chinese PLA General Hospital"
1068,NCT03377829,Ultrasound Department of the Third Hospital Affiliated to Zhongshan University
1068,NCT03377829,"Ultrasound Department, the Second Affiliated Hospital of Harbin Medical Univercity"
1068,NCT03377829,"Ultrasound Department, the Xiangya Third Hospital of Zhongnan University"
1068,NCT03377829,"Ultrasound Department, the First Affliction Hospital of Nanjing Medical University"
1068,NCT03377829,"Ultrasound Department, the First Affiliated Hospital of Soochow University"
1068,NCT03377829,"Ultrasound Department, First people's Hospital Affiliated to Medical School of Shanghai Jiaotong University"
1068,NCT03377829,"Ultrasound Department, Ruijin Hospital Affiliated to Medical School of Shanghai Jiaotong University"
1068,NCT03377829,"The department of ultrasound ,second affiliated hospital of xi'an jiaotong university"
1068,NCT03377829,"Department of Ultrasonography, Zhejiang Cancer Hospital"
1068,NCT03377829,"Department of Ultrasound Medicine, the First Hospital Affiliated to Medical School of Zhejiang University"
1068,NCT03377829,"Department of Endocrinology, Regina Apostolorum Hospital"
1068,NCT03377829,"Diagnostic Imaging, Regina Apostolorum Hospital"
1070,NCT03432299,Seoul National University Hospital
1071,NCT03449108,M D Anderson Cancer Center
1074,NCT03469011,Cross Cancer Institute
1075,NCT03475953,Institut Bergonié
1075,NCT03475953,Centre Hospitalier Régional Universitaire - CHU Morvan
1075,NCT03475953,Centre Léon Bérard
1075,NCT03475953,Institut de Cancérologie de Montpellier
1075,NCT03475953,Institut Curie
1075,NCT03475953,IUCT Oncopôle - Institut Claudius Regaud
1075,NCT03475953,Institut Gustave Roussy
1076,NCT03483337,Memorial Sloan Kettering Cancer Center
1077,NCT03484884,Memorial Sloan - Kettering Cancer Center
1078,NCT03488134,National Taiwan University Hospital
1081,NCT03570021,Gustave Roussy
1082,NCT03573960,All India Institute of Medical Sciences
1082,NCT03573960,Indraprastha Apollo Hospital
1082,NCT03573960,Shetty's Hospital
1082,NCT03573960,Deenanath Mangeshkar Hospital
1082,NCT03573960,S. P. Medical College & A. G. Hospitals
1082,NCT03573960,Tata Memorial Hospital
1082,NCT03573960,"BL Kapoor Hospital, New Delhi"
1082,NCT03573960,"Indrayani Hospital, Alandi"
1082,NCT03573960,City Cancer Centre
1083,NCT03624751,Division of Endocrinology and Metabolism in Taichung Veterans General Hospital
1085,NCT03633708,Childrens Hospital of Los Angeles
1085,NCT03633708,Childrens Hospital Colorado
1085,NCT03633708,Childrens Mercy Hospital
1085,NCT03633708,Mount Sinai Kidney Center - B1 Renal Treatment
