id,nct_id,status,name,city,state,zip,country
35723189,NCT04211337,Recruiting,Regional Cancer Centre,Trivandrum,Kerala,695011,India
35723246,NCT04211337,Recruiting,Hospital Universitario Miguel Servet,Zaragoza,,50009,Spain
35723190,NCT04211337,Recruiting,HCG Manavata Cancer Centre,Nashik,Maharashtra,422001,India
35723247,NCT04211337,Recruiting,China Medical University Hospital,Taichung,,40447,Taiwan
35723248,NCT04211337,Recruiting,National Cheng-Kung Uni. Hosp.,Tainan,,704,Taiwan
35723191,NCT04211337,Recruiting,Ruby Hall Clinic and Grant Medical Foundation,Pune,Maharashtra,411001,India
35723249,NCT04211337,Recruiting,National Taiwan University Hospital,Taipei,,10048,Taiwan
35723192,NCT04211337,Recruiting,Deenanath Mangeshkar Hospital & Research Centre,Pune,Maharashtra,411004,India
35723250,NCT04211337,Recruiting,Gartnavel General Hospital,Glasgow,Glasgow City,G12OYN,United Kingdom
35723193,NCT04211337,Recruiting,Apollo Gleneagles Hospitals Kolkata,Kolkata,West Bengal,700054,India
35723251,NCT04211337,Recruiting,University College Hospital - London,London,Greater London,NW1 2PG,United Kingdom
35723194,NCT04211337,Recruiting,Postgraduate Institute of Medical Education & Research,Chandigarh,,160012,India
35723252,NCT04211337,Recruiting,Royal Marsden NHS Trust,London,Greater London,SW3 6JJ,United Kingdom
35723195,NCT04211337,Recruiting,Hadassah Medical Center,Jerusalem,,9112001,Israel
35723253,NCT04211337,Recruiting,Velindre Cancer Centre,Cardiff,South Glamorgan,CF14 2TL,United Kingdom
35723196,NCT04211337,Recruiting,Rabin Medical Center,Petach Tikva,,4941492,Israel
35723254,NCT04211337,Recruiting,Weston Park Hospital,Sheffield,South Yorkshire,S10 2SJ,United Kingdom
35723197,NCT04211337,Recruiting,Sheba Medical Center,Ramat Gan,,5265602,Israel
35723255,NCT04211337,Recruiting,Royal Marsden Hospital,Sutton,Surrey,SM2 5PT,United Kingdom
35723198,NCT04211337,Recruiting,Istituto Nazionale dei Tumori,Milano,Lombardie,20133,Italy
35723199,NCT04211337,Recruiting,"Ospedale San Luca, IRCCS Istituto Auxologico",Milano,Milan,20149,Italy
35723200,NCT04211337,Recruiting,Polic.Umberto I -Univ. La Sapienza,Roma,Rome,00161,Italy
35723201,NCT04211337,Recruiting,A.O.U. Senese Policlinico Santa Maria alle Scotte,Siena,SI,53100,Italy
35723202,NCT04211337,Recruiting,Istituto Oncologico Veneto IRCCS,Padova,Veneto,35128,Italy
35723203,NCT04211337,Recruiting,Ospedale Garibaldi-Nesima,Catania,,95122,Italy
35723204,NCT04211337,Recruiting,Azienda Ospedaliera Universitaria Federico II,Napoli,,80131,Italy
35723205,NCT04211337,Recruiting,"Azienda Ospedlaliero-Univeristaria Pisana, Stabilimento Ospedaliero di Cisanello",Pisa,,56125,Italy
35723206,NCT04211337,Recruiting,I.F.O. Istituto Nazionale Tumori Regina Elena,Roma,,00144,Italy
35723207,NCT04211337,Recruiting,Azienda Ospedaliero-Universitaria S.Giovanni Battista,Torino,,10126,Italy
35723208,NCT04211337,Recruiting,Aichi Cancer Center Hospital,Nagoya,Aichi,464-8681,Japan
35723209,NCT04211337,Recruiting,National Cancer Center Hospital East,Kashiwa,Chiba,277-8577,Japan
35723210,NCT04211337,Recruiting,Hokkaido University Hospital,Sapporo,Hokkaido,060-8648,Japan
35723211,NCT04211337,Recruiting,Kobe University Hospital,Kobe,Hyogo,650-0017,Japan
35723212,NCT04211337,Recruiting,Yokohama City University Hospital,Yokohama,Kanagawa,236-0004,Japan
35723213,NCT04211337,Recruiting,Osaka University Hospital,Suita,Osaka,565-0871,Japan
35723214,NCT04211337,Recruiting,Japanese Foundation for Cancer Research,Koto,Tokyo,135-8550,Japan
35723215,NCT04211337,Recruiting,National Hospital Organization Kyushu Medical Center,Fukuoka,,810 8563,Japan
35723216,NCT04211337,Recruiting,National Cancer Center,Goyang-si,Gyeonggi-do,10408,"Korea, Republic of"
35723217,NCT04211337,Recruiting,Seoul National University Bundang Hospital,Seongnam-si,Gyeonggi-do,13620,"Korea, Republic of"
35723218,NCT04211337,Recruiting,Chonnam National University Hwasun Hospital,Hwasun-gun,Jeollanam Do,58128,"Korea, Republic of"
35723219,NCT04211337,Recruiting,Seoul National University Hospital,Seoul,"Seoul, Korea",03080,"Korea, Republic of"
35723220,NCT04211337,Recruiting,"Severance Hospital, Yonsei University Health System",Seoul,,03722,"Korea, Republic of"
35723221,NCT04211337,Recruiting,Samsung Medical Center,Seoul,,06351,"Korea, Republic of"
35723222,NCT04211337,Recruiting,Nederlands Kanker Instituut - Antoni van Leeuwenhoek,Amsterdam,,1066 CX,Netherlands
35723223,NCT04211337,Recruiting,University Medical Center Groningen,Groningen,,9713 GZ,Netherlands
35723224,NCT04211337,Recruiting,Leids Universitair Medisch Centrum,Leiden,,2333 ZA,Netherlands
35723225,NCT04211337,Recruiting,Maastricht UMC+,Maastricht,,6229 HX,Netherlands
35723226,NCT04211337,Not yet recruiting,Erasmus Medisch Centrum,Rotterdam,,3015 GD,Netherlands
35723227,NCT04211337,Recruiting,Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie,Gliwice,,44 102,Poland
35723228,NCT04211337,Recruiting,"Swietokrzyskie Centrum Onkologii, Samodzielny Publiczny Zaklad Opieki Zdrowotnej",Kielce,,25-734,Poland
35723229,NCT04211337,Recruiting,National medical research center of radiology Obninsk,Obninsk,Kaluga Region,249036,Russian Federation
35723230,NCT04211337,Recruiting,"Clinic of advanced medical technologies n. a. Nicolay I. Pirogov (policlinic, hospital)",Saint-Petersburg,Northwestern Federal District,190020,Russian Federation
35723231,NCT04211337,Recruiting,LLC Evimed,Chelyabinsk,,454048,Russian Federation
35723232,NCT04211337,Recruiting,Blokhin Cancer Research Center,Moscow,,115478,Russian Federation
35723233,NCT04211337,Recruiting,National Medical Research Center of Endocrinology of Ministry of Health Dept,Moscow,,117036,Russian Federation
35723234,NCT04211337,Recruiting,Saint-Petersburg City Clinical Oncology Dispensary,Saint-Petersburg,,198255,Russian Federation
35723235,NCT04211337,Recruiting,Hospital Universitario Virgen de la Victoria,Malaga,Andalucia,29010,Spain
35723236,NCT04211337,Recruiting,Hospital Universitari Vall d'Hebron,Barcelona,Barcelona [Barcelona],8035,Spain
35723237,NCT04211337,Recruiting,Hospital Universitari de Girona Dr. Josep Trueta,Girona,Barcelona,17007,Spain
35723238,NCT04211337,Recruiting,Hospital Universitario Ramón y Cajal,Madrid,"Madrid, Comunidad De",28034,Spain
35723239,NCT04211337,Recruiting,Clinica Universidad de Navarra,Pamplona,Navarra,31008,Spain
35723240,NCT04211337,Recruiting,Clinica Universitaria De Navarra,Pamplona,Navarra,31008,Spain
36778064,NCT02904330,,Medicines Evaluation Unit,Manchester,,M23 9QZ,United Kingdom
34151763,NCT02430584,,Regional Obstetrical Consultants,Chattanooga,Tennessee,37403,United States
36779910,NCT02891668,,"Department of internal Medicine, Herlev Hospital",Herlev,Region Hovedstaden,DK-2730,Denmark
36782627,NCT02870569,,Peking Union Medical College Hospital,Beijing,Beijing,,China
36784923,NCT02856347,,CHU Haut-Lévêque,Bordeaux,,,France
36784924,NCT02856347,,CHU Limoges,Limoges,,,France
36784925,NCT02856347,,CHU Timone,Marseille,,,France
36784926,NCT02856347,,ICM Montpellier,Montpellier,,,France
36784927,NCT02856347,,Institut Claudius Regaud,Toulouse,,31059,France
36778063,NCT02904330,,Royal Liverpool University Hospital Clinical Research Unit,Liverpool,,L7 8XP,United Kingdom
36778374,NCT02901873,,Royal Hallamshire Hospital,Sheffield,South Yorkshire,S10 2JF,United Kingdom
36780024,NCT02890472,,CHUNimes,Nîmes,,,France
36780690,NCT02886949,Recruiting,"Division of Endocrinology and Metabolism, Department of Internal Medicine, Taichung Veterans General Hospital",Taichang,,407,Taiwan
36782709,NCT02869620,Recruiting,Institut Paoli-Calmettes,Marseille,Bouches-du Rhône,13009,France
34151533,NCT02432599,,CHU,Caen,,14000,France
34151534,NCT02432599,,Centre François Baclesse,Caen,,14076,France
36785146,NCT02854345,Recruiting,CHU Besancon,Besancon,,25000,France
34153490,NCT02418247,,Chungnam National University Hospital,Daejun,,,"Korea, Republic of"
34153505,NCT02418390,Recruiting,Seoul National University Hospital,Seoul,,110-744,"Korea, Republic of"
34151748,NCT02430714,,,Osaka,,,Japan
34151749,NCT02430714,,,Tokyo,,,Japan
34153491,NCT02418247,,"National Cancer Center, Korea",Goyang,,,"Korea, Republic of"
34153492,NCT02418247,,Seoul National University Boramae Medical Center,Seoul,,,"Korea, Republic of"
34153493,NCT02418247,,Seoul National University Hospital,Seoul,,,"Korea, Republic of"
34153494,NCT02418247,,Seoul National University Bundang Hospital,Sungnam,,,"Korea, Republic of"
34153595,NCT02417389,,Istituto Auxologico Italiano IRCCS,Milano,,20145,Italy
34568436,NCT00473265,,Columbia University,New York,New York,10032,United States
36787032,NCT05241626,,Minia Faculty of medicine,Minya,,,Egypt
36787033,NCT05241626,,Minia University hospital,Minya,,,Egypt
36787861,NCT04420689,,University of California San Diego,San Diego,California,92037,United States
36787897,NCT04400474,Recruiting,Hospital Germans Trias i Pujol - ICO Badalona,Badalona,Barcelona,08916,Spain
36787898,NCT04400474,Recruiting,Hospital Duran i Reynals - ICO L'Hospitalet,L'Hospitalet de Llobregat,Barcelona,08908,Spain
36787899,NCT04400474,Recruiting,Hospital General Universitario Elche,Alicante,,03010,Spain
36787900,NCT04400474,Recruiting,Hospital Universitari Vall d'Hebron,Barcelona,,08035,Spain
36787901,NCT04400474,Recruiting,MD Anderson Cancer Center,Madrid,,28033,Spain
36787902,NCT04400474,Recruiting,Hospital Universitario Ramón y Cajal,Madrid,,28034,Spain
36787903,NCT04400474,Recruiting,Hospital Universitario 12 de Octubre,Madrid,,28041,Spain
36787904,NCT04400474,Recruiting,Hospital Universitario La Paz,Madrid,,28046,Spain
36787905,NCT04400474,Recruiting,Hospital General Universitario Morales Meseguer,Murcia,,30008,Spain
36787906,NCT04400474,Recruiting,Hospital Universitario Virgen de la Victoria,Málaga,,29010,Spain
36787907,NCT04400474,Recruiting,Hospital Universitario Central de Asturias,Oviedo,,33011,Spain
36787862,NCT04420689,,Stanford University,Stanford,California,94305,United States
36787908,NCT04400474,Recruiting,Hospital Universitario Marqués de Valdecilla,Santander,,39008,Spain
36787863,NCT04420689,,Harvard-Mass Eye & Ear,Boston,Massachusetts,02114,United States
36787909,NCT04400474,Recruiting,Hospital Universitario Virgen del Rocío,Sevilla,,41013,Spain
36793246,NCT02824718,,AP-HP Hopital Europeen Georges Pompidou,Paris,,75015,France
36787910,NCT04400474,Recruiting,Hospital Universitario de Canarias,Tenerife,,38320,Spain
36787911,NCT04400474,Recruiting,Hospital Universitario Miguel Servet,Zaragoza,,50009,Spain
34574110,NCT00488644,,UT MD Anderson Cancer Center,Houston,Texas,77030,United States
36790757,NCT02843542,,Assuta Medical Center,Tel-Aviv,,,Israel
36791209,NCT02839655,,Gustave Roussy,Villejuif,Val De Marne,94805,France
36792304,NCT02830789,,"Department of Enodocrinology and Internal Medicine, Aarhus University Hospital",Aarhus,,8000,Denmark
36792951,NCT02826746,,"Department of Anesthesiology and Pain Medicine, Ajou University School of Medicine",Suwon,Seoum,,"Korea, Republic of"
36793307,NCT02824016,,Institut Jean Godinot,Reims,,51100,France
36793308,NCT02824016,,Centre Paul Strauss,Strasbourg,,67000,France
36793309,NCT02824016,,Institut de Cancerologie de Lorraine,Vandoeuvre-les-nancy,,54519,France
34583035,NCT00507429,,USC/Norris Comprehensive Cancer Center,Los Angeles,California,90033,United States
36794821,NCT02812888,Recruiting,"The First People's Hospital of Xuzhou,",Xuzhou,Jiangsu,221000,China
34583073,NCT00507429,,"Beatson Oncology Centre, Gartnavel General Hospital",Glasgow,Scotland,G12 OYN,United Kingdom
34583074,NCT00507429,,Royal Marsden Hospital and Institute of Cancer Research,London,,SW3 6JJ,United Kingdom
34583075,NCT00507429,,Southampton Hospital Oncology Centre,Southampton,,,United Kingdom
36794691,NCT02814032,Recruiting,Shan Jin,Hohhot,Inner Mongolia,010050,China
34583036,NCT00507429,,University of Colorado Cancer Center,Aurora,Colorado,80045,United States
34583037,NCT00507429,,"Yale University, School of Medicine",New Haven,Connecticut,06520,United States
34583038,NCT00507429,,"Winship Cancer Institute, Emory University",Atlanta,Georgia,30322,United States
34583039,NCT00507429,,Sidney Kimmel Comprehensive Cancer Care Center at John Hopkins,Baltimore,Maryland,21231,United States
34583040,NCT00507429,,University of Minnesota Otolaryngology Department,Minneapolis,Minnesota,55455,United States
34583041,NCT00507429,,Ireland Cancer Center/Division od Hematology,Cleveland,Ohio,44106,United States
34583042,NCT00507429,,Oregon Health and Science University,Portland,Oregon,97239,United States
34583043,NCT00507429,,University of Texas M.D. Anderson Cancer Center,Houston,Texas,77030,United States
34583044,NCT00507429,,West Virginia University,Morgantown,West Virginia,26506,United States
34583045,NCT00507429,,Belarus National Medical University,Minsk,,,Belarus
34583046,NCT00507429,,Regional Oncology Dispensary with Inpatient Sector,Plodiv,,,Bulgaria
34583047,NCT00507429,,Specialized Hospital for Active Treatment of Oncology,Sofia,,1504,Bulgaria
34583048,NCT00507429,,"Universtiy Multiprofile Hospital, ISUI, Clinic of Oncotherapy",Sofia,,,Bulgaria
34583049,NCT00507429,,"University Hospital, Cairo",Cairo,,,Egypt
34583050,NCT00507429,,Mediciti Hospital,Hyderabaad,Andhra Pradesh,500063,India
34583051,NCT00507429,,All India Institute of Medical Sciences,New Delhi,Delhi,110029,India
34583052,NCT00507429,,Apollo Cancer Institute,New Delhi,Delhi,110076,India
34583053,NCT00507429,,Kidwai Memorial Hospital,Bangalore,Karnataka,,India
34583054,NCT00507429,,Shirdi Sai Baba Cancer Hospital,Manipal,Karnataka,576119,India
34583055,NCT00507429,,Tata Memorial Centre,Mumbai,Maharashtra,400012,India
34583056,NCT00507429,,Ruby Hall Clinic,Pune,Maharashtra,411011,India
34583057,NCT00507429,,Christian Medial College,Vellore,Tamil Nadu,,India
34583058,NCT00507429,,"Telaviv Sourasky Medical Center, Head and Neck Service Division of Oncology",Tel-Aviv,,64239,Israel
34583059,NCT00507429,,Lo Studio E la Cura,Milano,,20133,Italy
34583060,NCT00507429,,INT Napoli Fondazione Pascale,Napoli,,,Italy
34583061,NCT00507429,,Istituto Oncologico Veneto (IOV) - IRCCS,Padova,,35128,Italy
34583062,NCT00507429,,Azienda Ospedaliero - Universitaria Pisana,Pisa,,56124,Italy
34583063,NCT00507429,,Zaklad Medyczny Nuklearnej i Endykrynologii,Gliwice,,44-101,Poland
34583064,NCT00507429,,Klinika Nowotworow Glowy i Szyji,Warszawa,,02-781,Poland
34583065,NCT00507429,,Institutul Oncologic,Cluj-Napoca,,400015,Romania
34583066,NCT00507429,,SC Meditech SRL,Craiova,,200535,Romania
34583067,NCT00507429,,Centr of Medical Oncology,Iasi,,700106,Romania
34583068,NCT00507429,,Clinical County Hospital Sibiu,Sibiu,,550245,Romania
34583069,NCT00507429,,"Emergency Clinical County Hospital ""Sf. loan cel Nou""",Suceava,,720237,Romania
34583070,NCT00507429,,City Clinical Oncology Dispensary,Saint Petersburg,,198255,Russian Federation
34583071,NCT00507429,,Ukrainian Academy of Medical Science,Lomonosova 33/43,Kiev,03022,Ukraine
34583072,NCT00507429,,Regional Clinical Oncology Dispensary,Lvov,,,Ukraine
34585001,NCT00514046,,"National Institutes of Health Clinical Center, 9000 Rockville Pike",Bethesda,Maryland,20892,United States
34588611,NCT00525135,,UCSF Comprehensive Cancer Center,San Francisco,California,94115,United States
34586682,NCT00519896,,Fred Hutchinson Cancer Research Center/University of Washington Cancer Consortium,Seattle,Washington,98109,United States
36796693,NCT02798965,,CHU Amiens,Amiens,,80054,France
34589802,NCT00528788,,Duke University Medical Center Dialysis Unit,Durham,North Carolina,27705,United States
36798215,NCT02789800,,Université de Sherbrooke,Chicoutimi,Quebec,G7H 5H6,Canada
36798216,NCT02789800,,CIUSSS du Sageunay-Lac-Saint-Jean,Chicoutimi,Quebec,G7H 7K9,Canada
36798581,NCT02787486,,Valley Perinatal,Scottsdale,Arizona,85258,United States
34592999,NCT00537095,,Research Site,Brussels,,,Belgium
34593000,NCT00537095,,Research Site,Odense,,,Denmark
34593001,NCT00537095,,Research Site,Angers Cedex 9,,,France
34593002,NCT00537095,,Research Site,Angers Cedex,,,France
34593003,NCT00537095,,Research Site,Bordeaux Cedex,,,France
34593004,NCT00537095,,Research Site,Caen Cedex 5,,,France
34593005,NCT00537095,,Research Site,Caen Cedex,,,France
34593006,NCT00537095,,Research Site,Lyon Cedex,,,France
34593007,NCT00537095,,Research Site,Lyon,,,France
34593008,NCT00537095,,Research Site,Marseille Cedex 9,,,France
34593009,NCT00537095,,Research Site,Marseille Cedex,,,France
34593010,NCT00537095,,Research Site,Paris Cedex 10,,,France
34593011,NCT00537095,,Research Site,Paris Cedex 13,,,France
34593012,NCT00537095,,Research Site,Paris,,,France
34593013,NCT00537095,,Research Site,Villejuif Cedex,,,France
34593014,NCT00537095,,Research Site,Villejuif,,,France
34593015,NCT00537095,,Research Site,Oslo,,,Norway
34593016,NCT00537095,,Research Site,L'Hospitalet de Llobregat,,,Spain
34593017,NCT00537095,,Research Site,Madrid,,,Spain
34593018,NCT00537095,,Research Site,Lund,,,Sweden
34593019,NCT00537095,,Research Site,Stockholm,,,Sweden
34593020,NCT00537095,,Research Site,Bern,,,Switzerland
36798582,NCT02787486,,Heinen Obstectrics & Gynecology,Eunice,Louisiana,70535,United States
36798583,NCT02787486,,Newlife Wellness OBGYN,Brooklyn,New York,11220,United States
36798584,NCT02787486,,Lakeshore Women's Specialists,Mooresville,North Carolina,28117,United States
36798585,NCT02787486,,Cincinnati Obgyn,Cincinnati,Ohio,45219,United States
36798586,NCT02787486,,"James D. Kasten, M.D., Inc.",Norwalk,Ohio,44857,United States
36798587,NCT02787486,,Regional Obstetrical Consultants,Chattanooga,Tennessee,37403,United States
36798588,NCT02787486,,Texas Maternal-Fetal Medicine,Webster,Texas,77598,United States
34606421,NCT00565864,,Oregon Health and Science University,Portland,Oregon,97201,United States
34602851,NCT00559949,,Moffitt Cancer Center,Tampa,Florida,33612,United States
34602852,NCT00559949,,University of Chicago Comprehensive Cancer Center,Chicago,Illinois,60637,United States
34602853,NCT00559949,,UNC Lineberger Comprehensive Cancer Center,Chapel Hill,North Carolina,27599,United States
34602854,NCT00559949,,Fox Chase Cancer Center,Philadelphia,Pennsylvania,19111,United States
34602855,NCT00559949,,Vanderbilt University/Ingram Cancer Center,Nashville,Tennessee,37232,United States
34602856,NCT00559949,,University Health Network-Princess Margaret Hospital,Toronto,Ontario,M5G 2M9,Canada
34593353,NCT00537979,,Site Ref # / Investigator 19391,Jojutla Morelos,,CP 62900,Mexico
34593354,NCT00537979,,Site Ref # / Investigator 19389,Mexico City,,CP 03900,Mexico
34593355,NCT00537979,,Site Ref # / Investigator 19390,Mexico City,,CP 14000,Mexico
34593356,NCT00537979,,Site Ref # / Investigator 19393,Mexico City,,CP 14080,Mexico
34593357,NCT00537979,,Site Ref # / Investigator 19395,Mexico City,,CP 16070,Mexico
34593358,NCT00537979,,Site Ref # / Investigator 19392,Mexico D.F.,,CP 01030,Mexico
34593359,NCT00537979,,Site Ref # / Investigator 19397,Mexico D.F.,,CP 02080,Mexico
34593360,NCT00537979,,Site Ref # / Investigator 19396,Mexico D.F.,,CP 03650,Mexico
34593361,NCT00537979,,Site Ref # / Investigator 19394,Mexico D.F.,,CP 14140,Mexico
34593362,NCT00537979,,Site Ref # / Investigator 19399,Puebla,,CP 72400,Mexico
34593363,NCT00537979,,Site Ref # / Investigator 19398,Zapopan,,CP 45116,Mexico
34593364,NCT00537979,,Site Ref # / Investigator 19388,Zapopan,,CP 45150,Mexico
36799003,NCT02784223,,Centre François Baclesse,Caen,,14076,France
34154308,NCT02412150,,Chosun University Hospital,Gwangju,Donggu,501-717,"Korea, Republic of"
34610815,NCT00581828,,University of Wisconsin Hospital and Clinics,Madison,Wisconsin,53792,United States
34610708,NCT00580788,,University of Pittsburgh Medical Center,Pittsburgh,Pennsylvania,15213,United States
34611342,NCT00587158,,Mayo Clinic,Scottsdale,Arizona,85259,United States
34611343,NCT00587158,,Mayo Clinic,Rochester,Minnesota,55905,United States
34611735,NCT05059470,,M D Anderson Cancer Center,Houston,Texas,77030,United States
34611397,NCT05247476,Recruiting,Yan Ling,Xiamen,Fujian,361004,China
34130295,NCT03732495,Recruiting,CHU Angers,Angers,,49933,France
34614846,NCT02592356,,M D Anderson Cancer Center,Houston,Texas,77030,United States
34130300,NCT03732495,Recruiting,Centre Geogres François Leclerc,Dijon,,21079,France
34130301,NCT03732495,Recruiting,Centre Léon Bérard,Lyon,,69008,France
34130302,NCT03732495,Recruiting,Centre Antoine Lacassagne,Nice,,,France
34130303,NCT03732495,Recruiting,APHP Saint Louis,Paris,,75010,France
34130304,NCT03732495,Recruiting,APHP La Pitié Salpétrière,Paris,,75651,France
34130305,NCT03732495,Recruiting,Institut Jean Godinot,Reims,,,France
34130306,NCT03732495,Recruiting,Institut du Cancer Strasbourg (ICANS),Strasbourg,,,France
34130307,NCT03732495,Recruiting,Institut Universitaire du Cancer de Toulouse - Oncopole,Toulouse,,,France
34130308,NCT03732495,Recruiting,Institut Gustave Roussy,Villejuif,,94805,France
34130296,NCT03732495,Recruiting,CHRU Besançon,Besançon,,,France
34130297,NCT03732495,Recruiting,CHU Bordeaux - Hôpital Saint-André,Bordeaux,,33075,France
34130298,NCT03732495,Recruiting,Institut Bergonie,Bordeaux,,,France
34130299,NCT03732495,Recruiting,Hospices Civils de Lyon - Groupement Hospitalier Est,Bron,,,France
34617160,NCT00595335,,Mayo Clinic,Rochester,Minnesota,55905,United States
35742053,NCT05117853,Recruiting,Onze Lieve Vrouw Hospital,Aalst,,9300,Belgium
35740798,NCT05323539,,Adana City Education and Research Hospital,Adana,Merkez,01100,Turkey
34629434,NCT00625846,,Mayo Clinic in Arizona,Scottsdale,Arizona,85259,United States
34629435,NCT00625846,,University of Colorado Hospital,Aurora,Colorado,80045,United States
34629436,NCT00625846,,Mayo Clinic in Florida,Jacksonville,Florida,32224-9980,United States
34629437,NCT00625846,,University of Iowa/Holden Comprehensive Cancer Center,Iowa City,Iowa,52242,United States
34629438,NCT00625846,,Johns Hopkins University/Sidney Kimmel Cancer Center,Baltimore,Maryland,21287,United States
34629439,NCT00625846,,Wayne State University/Karmanos Cancer Institute,Detroit,Michigan,48201,United States
34629440,NCT00625846,,Fairview Ridges Hospital,Burnsville,Minnesota,55337,United States
34629441,NCT00625846,,Fairview-Southdale Hospital,Edina,Minnesota,55435,United States
34629442,NCT00625846,,Unity Hospital,Fridley,Minnesota,55432,United States
34629443,NCT00625846,,Minnesota Oncology Hematology PA-Maplewood,Maplewood,Minnesota,55109,United States
34629444,NCT00625846,,Abbott-Northwestern Hospital,Minneapolis,Minnesota,55407,United States
34629445,NCT00625846,,Mayo Clinic,Rochester,Minnesota,55905,United States
34629446,NCT00625846,,Park Nicollet Clinic - Saint Louis Park,Saint Louis Park,Minnesota,55416,United States
34629447,NCT00625846,,United Hospital,Saint Paul,Minnesota,55102,United States
34629448,NCT00625846,,Washington University School of Medicine,Saint Louis,Missouri,63110,United States
34629449,NCT00625846,,University of Wisconsin Hospital and Clinics,Madison,Wisconsin,53792,United States
34629450,NCT00625846,,Sir Charles Gairdner Hospital,Nedlands,Western Australia,6009,Australia
34629451,NCT00625846,,Chinese University of Hong Kong-Prince of Wales Hospital,Shatin,Hong Kong,,China
34629452,NCT00625846,,National University Hospital Singapore,Singapore,,119074,Singapore
34629453,NCT00625846,,National Cancer Centre,Singapore,,169610,Singapore
34629454,NCT00625846,,Johns Hopkins Singapore,Singapore,,308433,Singapore
34629455,NCT00625846,,National Taiwan University Hospital,Taipei,,100,Taiwan
34620853,NCT00603941,,Univ of Colorado Cancer Center,Aurora,Colorado,80045,United States
34620854,NCT00603941,,Mayo Clinic,Jacksonville,Florida,32224,United States
34620855,NCT00603941,,Massachusetts General Hospital,Boston,Massachusetts,02115,United States
34620856,NCT00603941,,Mayo Clinic,Rochester,Minnesota,55905,United States
34620857,NCT00603941,,"Washington University, Siteman Cancer Center",Saint Louis,Missouri,63110,United States
34620858,NCT00603941,,Ohio State Univ,Columbus,Ohio,43210,United States
34620859,NCT00603941,,Oregon Health Science Univ,Portland,Oregon,97239,United States
34620860,NCT00603941,,University of Pennsylvania Maloney Hospital,Philadelphia,Pennsylvania,19104,United States
34620861,NCT00603941,,Vanderbilt Ingram Cancer Center,Nashville,Tennessee,37232,United States
34620862,NCT00603941,,Eastern Virginia Medical School,Norfolk,Virginia,23507,United States
35741886,NCT05149898,,Greenwood Genetic Center,Greenville,South Carolina,29605,United States
35741887,NCT05149898,,Lady Cilento Children's Hospital - South Brisbane,Brisbane,Queensland,4101,Australia
35741888,NCT05149898,,Genetics Clinics Australia,Melbourne,Victoria,3161,Australia
34154430,NCT02410928,,Diskapi Yildirim Beyazit Teaching and Research Hospital,Ankara,,06110,Turkey
36799977,NCT02778412,,Thyroid & Endocrine Center of Florida,Sarasota,Florida,34239,United States
35745180,NCT04940052,Recruiting,Novartis Investigative Site,Wuhan,Hubei,430022,China
35745181,NCT04940052,Recruiting,Novartis Investigative Site,Chengdu,Sichuan,610041,China
35745182,NCT04940052,Recruiting,Novartis Investigative Site,Tianjin,Tianjin,300121,China
35745183,NCT04940052,Recruiting,Novartis Investigative Site,Tianjin,,300052,China
35745184,NCT04940052,Recruiting,Novartis Investigative Site,Mumbai,Maharashtra,400056,India
35745185,NCT04940052,Recruiting,Novartis Investigative Site,Seoul,Seocho Gu,06591,"Korea, Republic of"
35745186,NCT04940052,Recruiting,Novartis Investigative Site,Seoul,,03080,"Korea, Republic of"
35745187,NCT04940052,Recruiting,Novartis Investigative Site,Seoul,,05505,"Korea, Republic of"
35745188,NCT04940052,Recruiting,Novartis Investigative Site,Kuching,Sarawak,93586,Malaysia
35745189,NCT04940052,Recruiting,Novartis Investigative Site,Kuala Lumpur,Wilayah Persekutuan,50586,Malaysia
35745190,NCT04940052,Recruiting,Novartis Investigative Site,Kuala Lumpur,,59100,Malaysia
35745191,NCT04940052,Recruiting,Novartis Investigative Site,Pulau Pinang,,10990,Malaysia
35745192,NCT04940052,Recruiting,Novartis Investigative Site,Tainan,,70403,Taiwan
35745193,NCT04940052,Recruiting,Novartis Investigative Site,Taipei,,10048,Taiwan
35745194,NCT04940052,Recruiting,Novartis Investigative Site,Istanbul,TUR,34098,Turkey
35745195,NCT04940052,Recruiting,Novartis Investigative Site,Adana,,01250,Turkey
35745196,NCT04940052,Recruiting,Novartis Investigative Site,Ankara,,06100,Turkey
35745197,NCT04940052,Recruiting,Novartis Investigative Site,Ankara,,06560,Turkey
35745198,NCT04940052,Recruiting,Novartis Investigative Site,Edirne,,22030,Turkey
34135955,NCT02516774,,Gustave Roussy Cancer Campus Grand Paris,Villejuif,Val de Marne,94805,France
34135194,NCT02524041,,CHU de SAINT-ETIENNE,Saint-etienne,,42000,France
34135380,NCT02523209,,Chu Saint-Etienne,Saint-Etienne,,42055,France
36801062,NCT02772705,Recruiting,Beijing Tongren Hospital,Beijing,Beijing,100000,China
34136532,NCT02515084,,Centre Henri Becquerel,Rouen,,76000,France
34136629,NCT02514187,,Vancouver General Hospital - Nuclear Medicine,Vancouver,British Columbia,V5Z 1M9,Canada
34136630,NCT02514187,,Hamilton Health Sciences Centre,Hamilton,Ontario,L8N 4A6,Canada
34136631,NCT02514187,,London Regional Health Sciences Centre,London,Ontario,N6G 2V4,Canada
34137194,NCT02512978,Recruiting,Fuwai Cardiovascular Hospital,Beijing,,100037,China
