index,nct_id,location,continent,iso
4153,NCT02657551,United States,North America,USA
4157,NCT02658513,United Kingdom,Europe,GBR
4158,NCT02688608,United States,North America,USA
4160,NCT02702388,Australia,Pacifica,AUS
4160,NCT02702388,Belgium,Europe,BEL
4160,NCT02702388,Canada,North America,CAN
4160,NCT02702388,Denmark,Europe,DNK
4160,NCT02702388,France,Europe,FRA
4160,NCT02702388,Germany,Europe,DEU
4160,NCT02702388,Israel,Middle East,ISR
4160,NCT02702388,Italy,Europe,ITA
4160,NCT02702388,"Korea, Republic of",East Asia,KOR
4160,NCT02702388,Poland,Europe,POL
4160,NCT02702388,Romania,Europe,ROU
4160,NCT02702388,Russian Federation,North Asia,RUS
4160,NCT02702388,Spain,Europe,ESP
4160,NCT02702388,Sweden,Europe,SWE
4160,NCT02702388,United Kingdom,Europe,GBR
4160,NCT02702388,United States,North America,USA
4161,NCT02706743,China,East Asia,CHN
4162,NCT02709889,United States,North America,USA
4167,NCT02711059,Sweden,Europe,SWE
4168,NCT02713269,United States,North America,USA
4171,NCT02726282,United States,North America,USA
4172,NCT02726503,Japan,East Asia,JPN
4173,NCT02731352,China,East Asia,CHN
4174,NCT02747888,United States,North America,USA
4175,NCT02747979,China,East Asia,CHN
4177,NCT02758158,Canada,North America,CAN
4179,NCT02766283,Israel,Middle East,ISR
4180,NCT02767245,Thailand,Southest Asia,THA
4181,NCT02768753,China,East Asia,CHN
4183,NCT02773667,Germany,Europe,DEU
4186,NCT02781844,Canada,North America,CAN
4186,NCT02781844,Denmark,Europe,DNK
4186,NCT02781844,Hungary,Europe,HUN
4186,NCT02781844,United States,North America,USA
4188,NCT02812888,China,East Asia,CHN
4189,NCT02814032,China,East Asia,CHN
4190,NCT02826746,"Korea, Republic of",East Asia,KOR
4191,NCT02830789,Denmark,Europe,DNK
4192,NCT02834013,Guam,Pacifica,GUM
4192,NCT02834013,United States,North America,USA
4193,NCT02838927,France,Europe,FRA
4195,NCT02854345,France,Europe,FRA
4196,NCT02856347,France,Europe,FRA
4198,NCT02867592,United States,North America,USA
4199,NCT02869620,France,Europe,FRA
4200,NCT02870569,China,East Asia,CHN
4201,NCT02878044,United States,North America,USA
4203,NCT02886949,Taiwan,East Asia,TWN
4204,NCT02891668,Denmark,Europe,DNK
4205,NCT02901873,United Kingdom,Europe,GBR
4206,NCT02910466,United States,North America,USA
4207,NCT02911155,United States,North America,USA
4208,NCT02917863,Italy,Europe,ITA
4210,NCT02938702,"Korea, Republic of",East Asia,KOR
4212,NCT02947035,United States,North America,USA
4213,NCT02947399,United States,North America,USA
4214,NCT02952612,"Korea, Republic of",East Asia,KOR
4216,NCT02959827,United States,North America,USA
4224,NCT02986607,Norway,Europe,NOR
4225,NCT02988817,Belgium,Europe,BEL
4225,NCT02988817,Denmark,Europe,DNK
4225,NCT02988817,Netherlands,Europe,NLD
4225,NCT02988817,Spain,Europe,ESP
4225,NCT02988817,United Kingdom,Europe,GBR
4225,NCT02988817,United States,North America,USA
4226,NCT02989428,Denmark,Europe,DNK
4228,NCT02993562,Denmark,Europe,DNK
4236,NCT03011736,United States,North America,USA
4238,NCT03023748,Hong Kong,East Asia,HKG
4239,NCT03024151,"Korea, Republic of",East Asia,KOR
4240,NCT03027349,Italy,Europe,ITA
4242,NCT03029429,United States,North America,USA
4244,NCT03031639,Thailand,Southest Asia,THA
4247,NCT03037385,Belgium,Europe,BEL
4247,NCT03037385,China,East Asia,CHN
4247,NCT03037385,France,Europe,FRA
4247,NCT03037385,Germany,Europe,DEU
4247,NCT03037385,Hong Kong,East Asia,HKG
4247,NCT03037385,Italy,Europe,ITA
4247,NCT03037385,"Korea, Republic of",East Asia,KOR
4247,NCT03037385,Netherlands,Europe,NLD
4247,NCT03037385,Singapore,Southest Asia,SGP
4247,NCT03037385,Spain,Europe,ESP
4247,NCT03037385,Taiwan,East Asia,TWN
4247,NCT03037385,United Kingdom,Europe,GBR
4247,NCT03037385,United States,North America,USA
4251,NCT03044600,United States,North America,USA
4253,NCT03048877,China,East Asia,CHN
4254,NCT03052075,United States,North America,USA
4255,NCT03053115,Italy,Europe,ITA
4256,NCT03053999,United States,North America,USA
4258,NCT03063190,Brazil,South America,BRA
4259,NCT03064542,Singapore,Southest Asia,SGP
4260,NCT03065218,United States,North America,USA
4264,NCT03082742,Brazil,South America,BRA
4265,NCT03085056,United States,North America,USA
4266,NCT03085615,United States,North America,USA
4267,NCT03091140,Greece,Europe,GRC
4269,NCT03099356,United States,North America,USA
4271,NCT03103776,France,Europe,FRA
4275,NCT03127098,United States,North America,USA
4280,NCT03139747,United States,North America,USA
4281,NCT03150108,United States,North America,USA
4282,NCT03157128,Australia,Pacifica,AUS
4282,NCT03157128,Canada,North America,CAN
4282,NCT03157128,Denmark,Europe,DNK
4282,NCT03157128,France,Europe,FRA
4282,NCT03157128,Germany,Europe,DEU
4282,NCT03157128,Hong Kong,East Asia,HKG
4282,NCT03157128,Israel,Middle East,ISR
4282,NCT03157128,Italy,Europe,ITA
4282,NCT03157128,Japan,East Asia,JPN
4282,NCT03157128,"Korea, Republic of",East Asia,KOR
4282,NCT03157128,Singapore,Southest Asia,SGP
4282,NCT03157128,Spain,Europe,ESP
4282,NCT03157128,Switzerland,Europe,CHE
4282,NCT03157128,Taiwan,East Asia,TWN
4282,NCT03157128,United Kingdom,Europe,GBR
4282,NCT03157128,United States,North America,USA
4285,NCT03160274,United States,North America,USA
4287,NCT03170804,United States,North America,USA
4290,NCT03170960,Australia,Pacifica,AUS
4290,NCT03170960,Belgium,Europe,BEL
4290,NCT03170960,France,Europe,FRA
4290,NCT03170960,Germany,Europe,DEU
4290,NCT03170960,Italy,Europe,ITA
4290,NCT03170960,Netherlands,Europe,NLD
4290,NCT03170960,Spain,Europe,ESP
4290,NCT03170960,United Kingdom,Europe,GBR
4290,NCT03170960,United States,North America,USA
4292,NCT03176485,United States,North America,USA
4294,NCT03181100,United States,North America,USA
4297,NCT03182699,Austria,Europe,AUT
4300,NCT03194087,China,East Asia,CHN
4302,NCT03196518,United States,North America,USA
4304,NCT03203668,Slovenia,Europe,SVN
4305,NCT03215095,United States,North America,USA
4306,NCT03226171,Japan,East Asia,JPN
4307,NCT03246659,Austria,Europe,AUT
4307,NCT03246659,Germany,Europe,DEU
4307,NCT03246659,Netherlands,Europe,NLD
4307,NCT03246659,Poland,Europe,POL
4307,NCT03246659,Slovenia,Europe,SVN
4308,NCT03246958,United States,North America,USA
4314,NCT03283098,China,East Asia,CHN
4316,NCT03289403,Egypt,Africa,EGY
4317,NCT03294005,Taiwan,East Asia,TWN
4320,NCT03299244,China,East Asia,CHN
4320,NCT03299244,Hong Kong,East Asia,HKG
4320,NCT03299244,India,South Asia,IND
4320,NCT03299244,"Korea, Republic of",East Asia,KOR
4320,NCT03299244,Malaysia,Southest Asia,MYS
4320,NCT03299244,Taiwan,East Asia,TWN
4322,NCT03300765,China,East Asia,CHN
4326,NCT03324880,Belgium,Europe,BEL
4326,NCT03324880,Canada,North America,CAN
4326,NCT03324880,Denmark,Europe,DNK
4326,NCT03324880,France,Europe,FRA
4326,NCT03324880,Germany,Europe,DEU
4326,NCT03324880,Italy,Europe,ITA
4326,NCT03324880,Netherlands,Europe,NLD
4326,NCT03324880,Norway,Europe,NOR
4326,NCT03324880,Portugal,Europe,PRT
4326,NCT03324880,Spain,Europe,ESP
4326,NCT03324880,Sweden,Europe,SWE
4326,NCT03324880,United Kingdom,Europe,GBR
4326,NCT03324880,United States,North America,USA
4327,NCT03324893,Canada,North America,CAN
4329,NCT03342001,United States,North America,USA
4331,NCT03360890,United States,North America,USA
4333,NCT03364738,Canada,North America,CAN
4333,NCT03364738,Denmark,Europe,DNK
4333,NCT03364738,Hungary,Europe,HUN
4333,NCT03364738,United States,North America,USA
4334,NCT03375931,"Korea, Republic of",East Asia,KOR
4335,NCT03377829,China,East Asia,CHN
4335,NCT03377829,Italy,Europe,ITA
4336,NCT03379181,Switzerland,Europe,CHE
4337,NCT03392402,Poland,Europe,POL
4341,NCT03397238,Netherlands,Europe,NLD
4343,NCT03411187,China,East Asia,CHN
4344,NCT03416686,France,Europe,FRA
4345,NCT03432299,"Korea, Republic of",East Asia,KOR
4347,NCT03437174,Germany,Europe,DEU
4348,NCT03444246,China,East Asia,CHN
4349,NCT03449108,United States,North America,USA
4352,NCT03454464,China,East Asia,CHN
4353,NCT03454477,China,East Asia,CHN
4355,NCT03463889,United States,North America,USA
4356,NCT03464149,Austria,Europe,AUT
4357,NCT03465176,United States,North America,USA
4358,NCT03469011,Canada,North America,CAN
4365,NCT03470259,Netherlands,Europe,NLD
4366,NCT03475953,France,Europe,FRA
4367,NCT03479801,China,East Asia,CHN
4368,NCT03483337,United States,North America,USA
4369,NCT03484884,United States,North America,USA
4370,NCT03488134,Taiwan,East Asia,TWN
4375,NCT03500666,China,East Asia,CHN
4376,NCT03506048,United States,North America,USA
4379,NCT03510143,"Korea, Republic of",East Asia,KOR
4380,NCT03514251,China,East Asia,CHN
4382,NCT03516773,Israel,Middle East,ISR
4386,NCT03530033,China,East Asia,CHN
4388,NCT03547648,Turkey,Middle East,TUR
4390,NCT03555487,Taiwan,East Asia,TWN
4391,NCT03565536,China,East Asia,CHN
4392,NCT03570021,France,Europe,FRA
4393,NCT03573960,India,South Asia,IND
4394,NCT03577951,China,East Asia,CHN
4397,NCT03602495,China,East Asia,CHN
4398,NCT03605472,France,Europe,FRA
4399,NCT03612908,Mexico,North America,MEX
4401,NCT03615456,Egypt,Africa,EGY
4402,NCT03623516,France,Europe,FRA
4403,NCT03624751,Taiwan,East Asia,TWN
4404,NCT03626246,United States,North America,USA
4405,NCT03626948,Japan,East Asia,JPN
4406,NCT03627611,Norway,Europe,NOR
4408,NCT03630120,United States,North America,USA
4414,NCT03633708,Argentina,South America,ARG
4414,NCT03633708,India,South Asia,IND
4414,NCT03633708,"Korea, Republic of",East Asia,KOR
4414,NCT03633708,Malaysia,Southest Asia,MYS
4414,NCT03633708,Russian Federation,North Asia,RUS
4414,NCT03633708,Singapore,Southest Asia,SGP
4414,NCT03633708,Taiwan,East Asia,TWN
4414,NCT03633708,Turkey,Middle East,TUR
4414,NCT03633708,Ukraine,Europe,UKR
4414,NCT03633708,United States,North America,USA
4415,NCT03636945,France,Europe,FRA
4416,NCT03639662,France,Europe,FRA
4417,NCT03640247,United States,North America,USA
4420,NCT03643055,Slovenia,Europe,SVN
4421,NCT03647358,United States,North America,USA
4422,NCT03647657,Switzerland,Europe,CHE
4423,NCT03657654,United States,North America,USA
4425,NCT03660800,United States,North America,USA
4429,NCT03676348,Norway,Europe,NOR
4432,NCT03680222,China,East Asia,CHN
4433,NCT03690388,Argentina,South America,ARG
4433,NCT03690388,Australia,Pacifica,AUS
4433,NCT03690388,Austria,Europe,AUT
4433,NCT03690388,Belgium,Europe,BEL
4433,NCT03690388,Brazil,South America,BRA
4433,NCT03690388,Canada,North America,CAN
4433,NCT03690388,Croatia,Europe,HRV
4433,NCT03690388,Czechia,Europe,CZE
4433,NCT03690388,France,Europe,FRA
4433,NCT03690388,Germany,Europe,DEU
4433,NCT03690388,Hong Kong,East Asia,HKG
4433,NCT03690388,Hungary,Europe,HUN
4433,NCT03690388,Israel,Middle East,ISR
4433,NCT03690388,Italy,Europe,ITA
4433,NCT03690388,"Korea, Republic of",East Asia,KOR
4433,NCT03690388,Mexico,North America,MEX
4433,NCT03690388,Netherlands,Europe,NLD
4433,NCT03690388,Poland,Europe,POL
4433,NCT03690388,Romania,Europe,ROU
4433,NCT03690388,Russian Federation,North Asia,RUS
4433,NCT03690388,Spain,Europe,ESP
4433,NCT03690388,Taiwan,East Asia,TWN
4433,NCT03690388,Thailand,Southest Asia,THA
4433,NCT03690388,United Kingdom,Europe,GBR
4433,NCT03690388,United States,North America,USA
4436,NCT03713671,Turkey,Middle East,TUR
4437,NCT03720210,United States,North America,USA
4438,NCT03728959,Denmark,Europe,DNK
4442,NCT03747029,Italy,Europe,ITA
4444,NCT03754621,Turkey,Middle East,TUR
4445,NCT03757637,Taiwan,East Asia,TWN
4447,NCT03765333,Spain,Europe,ESP
4451,NCT03779906,United States,North America,USA
4452,NCT03787121,France,Europe,FRA
4453,NCT03794375,Brazil,South America,BRA
4454,NCT03801980,Japan,East Asia,JPN
4455,NCT03822507,China,East Asia,CHN
4455,NCT03822507,Hong Kong,East Asia,HKG
4455,NCT03822507,"Korea, Republic of",East Asia,KOR
4455,NCT03822507,Taiwan,East Asia,TWN
4456,NCT03823859,Switzerland,Europe,CHE
4459,NCT03826680,Turkey,Middle East,TUR
4462,NCT03831620,Switzerland,Europe,CHE
4464,NCT03841617,United States,North America,USA
4465,NCT03871387,"Korea, Republic of",East Asia,KOR
4468,NCT03889769,Italy,Europe,ITA
4470,NCT03892993,United States,North America,USA
4471,NCT03899792,Australia,Pacifica,AUS
4471,NCT03899792,Canada,North America,CAN
4471,NCT03899792,Denmark,Europe,DNK
4471,NCT03899792,France,Europe,FRA
4471,NCT03899792,Germany,Europe,DEU
4471,NCT03899792,Italy,Europe,ITA
4471,NCT03899792,Japan,East Asia,JPN
4471,NCT03899792,"Korea, Republic of",East Asia,KOR
4471,NCT03899792,Spain,Europe,ESP
4471,NCT03899792,United Kingdom,Europe,GBR
4471,NCT03899792,United States,North America,USA
4473,NCT03905369,Netherlands,Europe,NLD
4476,NCT03914300,United States,North America,USA
4480,NCT03926585,Denmark,Europe,DNK
4481,NCT03931109,United States,North America,USA
4482,NCT03935984,United States,North America,USA
4483,NCT03937349,Russian Federation,North Asia,RUS
4487,NCT03942380,Denmark,Europe,DNK
4488,NCT03951532,France,Europe,FRA
4489,NCT03968510,Turkey,Middle East,TUR
4492,NCT03969329,Belgium,Europe,BEL
4492,NCT03969329,Czechia,Europe,CZE
4492,NCT03969329,France,Europe,FRA
4492,NCT03969329,Germany,Europe,DEU
4492,NCT03969329,Greece,Europe,GRC
4492,NCT03969329,Hungary,Europe,HUN
4492,NCT03969329,Italy,Europe,ITA
4492,NCT03969329,Lithuania,Europe,LTU
4492,NCT03969329,Poland,Europe,POL
4492,NCT03969329,Portugal,Europe,PRT
4492,NCT03969329,Spain,Europe,ESP
4492,NCT03969329,United Kingdom,Europe,GBR
4493,NCT03973450,Italy,Europe,ITA
4495,NCT03975231,United States,North America,USA
4496,NCT03977207,United States,North America,USA
4498,NCT03986437,France,Europe,FRA
4499,NCT03988517,Qatar,Middle East,QAT
4500,NCT04000880,United States,North America,USA
4502,NCT04009291,Canada,North America,CAN
4502,NCT04009291,Denmark,Europe,DNK
4502,NCT04009291,Germany,Europe,DEU
